from,to,airline,start_time,end_time,period,type
香港,奥克兰,NZ080,19:15,11:10,1234567,B772
香港,奥克兰,CX107,21:05,12:55,123457,A343
香港,科伦坡,CX711,16:00,22:15,1356,B773
香港,科伦坡,UL423,18:15,23:00,146,A340
香港,科伦坡,CX703,20:00,0:50,247,B773
香港,亚的斯亚贝巴,ET609,21:50,6:25,1246,B763
香港,伊斯兰堡,PK893,22:25,4:50,25,A310
香港,班加罗尔,KA152,22:40,2:00,1234567,A330
香港,阿德莱德,CX105,23:35,10:45,1234567,A333
香港,约翰内斯堡,CX749,23:45,7:00,1234567,A343
香港,约翰内斯堡,SA287,23:50,7:05,1234567,A343
香港,凯恩斯,CX103,23:50,14:30,2457,A333
香港,凯恩斯,CX103,23:50,9:05,136,A333
香港,莫尔兹比港,PX009,0:15,9:00,3,B763
香港,毛里求斯,MK641,13:00,18:45,15,A330
香港,斐济,FJ392,16:40,6:40,46,B744
香港,马德拉斯,CX631,22:35,1:45,3567,A333
香港,安曼,RJ183,21:25,5:15,467,A330
香港,卡拉奇,CX703,16:45,23:25,1356,A333
香港,拉合尔,PK893,22:25,6:35,5,A310
香港,太原,MU5090,12:50,15:25,15,A320
香港,合肥,MU5032,17:40,19:40,15,A320
香港,内罗毕,KQ861,21:50,6:10,467,B763
香港,关岛,CO180,22:30,5:05,15,B738
香港,盐城,MU2071,10:50,13:00,26,A320
香港,梅州,CZ342,14:55,16:05,15,E145
香港,伊斯坦布尔,TK071,23:25,5:45,124567,B773
香港,宜昌,3U8982,19:25,21:15,6,A320
济南,香港,MU5025,8:15,11:05,256,A319
济南,台中,SC4091,7:55,10:40,5,B737
济南,大阪,SC4093,8:05,11:35,26,B738
济南,台北,SC4097,8:25,10:55,1347,B738
济南,台北,BR761,21:05,23:55,2457,MD90
济南,首尔,SC4095,8:20,10:45,47,B738
济南,首尔,KE848,15:15,17:55,25,B737
昆明,大阪,MU747,7:30,15:40,1234567,B737
昆明,曼谷,MU741,8:10,9:05,12457,B737
昆明,曼谷,MU2025,9:30,12:00,36,B737
昆明,曼谷,TG613,15:20,16:35,13457,AB6
昆明,仰光,MU2031,8:10,8:40,1234567,CRJ200
昆明,仰光,MU2011,8:35,11:30,36,CRJ200
昆明,仰光,CA905,12:40,13:15,23467,B737
昆明,金边,MU745,8:55,12:30,147,CRJ200
昆明,吉隆坡,MU763,9:05,14:40,47,B737
昆明,吉隆坡,MH353,14:10,17:50,357,B738
昆明,加德满都,MU757,9:55,10:35,247,B737
昆明,万象,QV827,10:50,11:20,1234567,A320
昆明,万象,MU751,13:30,14:00,1234567,CRJ200
昆明,新加坡,MU749,9:05,14:50,36,B737
昆明,新加坡,MI913,13:10,17:15,47,A319
昆明,新加坡,MI915,16:15,20:20,2,A320
昆明,新加坡,MU5093,22:00,2:00,1234567,A320
昆明,达卡,MU5708,0:55,1:00,127,B737
昆明,达卡,MU7501,14:00,14:00,2346,B737
昆明,曼德勒,MU2029,14:05,13:50,1234567,B737
昆明,台北,MU2027,16:20,19:40,27,B737
昆明,台北,B7190,16:30,19:40,6,MD90
昆明,台北,3U8957,16:50,19:50,135,A320
昆明,高雄,B7290,12:05,15:05,37,MD90
昆明,香港,MU733,14:00,16:10,15,B733
昆明,香港,KA761,15:25,17:35,1234567,A333
昆明,香港,UO274,19:05,21:10,12347,A330
昆明,首尔,MU2003,2:10,6:45,15,A333
昆明,首尔,KE886,23:50,4:35,15,B737
昆明,清迈,MU2593,17:55,18:40,1357,CRJ200
昆明,普吉岛,MU7609,0:30,2:45,16,B737
昆明,加尔各答,MU555,23:30,23:20,13567,B737
昆明,迪拜,MU755,16:10,19:00,26,B763
杭州,首尔,CA139,8:55,12:05,1234567,A319
杭州,首尔,OZ360,15:00,18:10,1234567,B767
杭州,台北,MF885,9:30,11:00,5,B738
杭州,台北,CA149,9:30,11:15,1234567,A320
杭州,台北,GE311,10:25,12:00,2467,A321
杭州,台北,BR757,21:20,23:15,1246,B744
杭州,大阪,NH952,16:25,19:50,1234567,B737
杭州,东京,NH930,13:40,17:50,1234567,A320
杭州,香港,UO129,8:00,10:05,1234567,B738
杭州,香港,KA623,8:00,10:10,1234567,A330
杭州,香港,KA627,11:15,13:30,1234567,A321
杭州,香港,MU595,14:00,16:00,1234567,A320
杭州,香港,KA621,15:35,17:50,1234567,A330
杭州,香港,KA637,19:10,21:25,1234567,A321
杭州,曼谷,HU7959,22:30,1:40,357,B738
杭州,曼谷,FD3689,23:25,2:35,1234567,A320
杭州,澳门,MF897,8:50,10:55,17,B738
杭州,澳门,NX121,9:00,11:15,1234567,A321
杭州,澳门,NX125,15:35,18:00,1234567,A319
杭州,澳门,MF897,16:10,18:10,5,B737
杭州,新加坡,3K832,0:35,5:50,1356,A320
杭州,新加坡,MF865,8:10,14:45,1234567,B738
杭州,吉隆坡,D7303,14:10,19:10,135,A330
杭州,吉隆坡,D7307,23:20,4:20,2467,A330
杭州,阿姆斯特丹,KL882,13:10,18:55,247,B772
杭州,高雄,AE996,11:00,13:10,135,A333
杭州,台中,AE980,17:30,19:15,37,E90
杭州,台中,B7561,19:30,21:30,2,MD90
大连,首尔,CZ685,8:30,10:40,1234567,A321
大连,首尔,OZ302,10:55,13:10,1234567,A320
大连,首尔,KE870,14:30,16:50,1234567,B737
大连,首尔,CZ675,18:45,20:45,1234567,A321
大连,东京,CZ629,8:40,12:25,1357,A321
大连,东京,CA951,8:50,12:20,1457,B738
大连,东京,JL828,13:00,16:55,1234567,B767
大连,东京,NH904,13:15,17:05,1234567,B763
大连,福冈,CZ645,10:30,13:20,1357,A319
大连,福冈,CA953,11:20,14:10,1234567,B738
大连,广岛,CZ647,10:30,13:20,246,A319
大连,广岛,CA153,10:40,13:30,13567,B737
大连,大阪,CZ641,12:00,15:10,1234567,A321
大连,大阪,CA151,12:20,15:30,136,A319
大连,大阪,NH946,14:15,17:25,1234567,B737
大连,香港,CA105,12:55,16:25,1234567,B738
大连,济州岛,CZ6097,18:30,21:00,47,A321
大连,台北,CZ3013,15:00,17:45,37,A319
大连,台北,CI536,18:35,21:55,5,A333
大连,台北,B7105,20:20,23:00,25,A330
三亚,香港,KA651,12:05,13:35,156,A321
三亚,香港,HX162,14:05,15:25,1234567,B738
深圳,台北,CZ3087,9:50,11:35,134567,B738
深圳,台北,ZH9095,14:30,16:00,1234567,B738
深圳,台北,CI528,17:55,19:40,13457,B744
深圳,台北,B7188,19:30,21:20,247,B744
深圳,台北,B7188,19:35,21:25,15,B744
深圳,新加坡,MI961,11:50,15:50,157,A319
深圳,新加坡,MI965,17:15,21:10,4,A320
深圳,新加坡,TR2953,23:50,3:40,12356,A320
深圳,高雄,CI586,11:30,13:05,47,A333
深圳,吉隆坡,AK1087,11:25,15:15,1234567,A320
深圳,吉隆坡,AK1089,20:50,0:35,1234567,A320
深圳,沙巴,AK6413,13:40,16:40,1234567,A320
深圳,大阪,ZH9097,8:20,14:25,1357,A320
深圳,首尔,ZH9787,9:50,13:40,1234567,B738
深圳,首尔,KE828,12:45,17:20,1357,A330
深圳,首尔,OZ372,13:50,18:20,1357,B767
深圳,曼谷,FD3623,23:20,1:15,1234567,A320
哈尔滨,台北,CZ3009,8:00,11:30,135,A320
哈尔滨,台北,BR767,15:00,18:40,147,A330
哈尔滨,东京,CZ657,8:15,12:00,246,A320
哈尔滨,南萨哈林斯克,HZ132,11:15,16:25,4,B737
哈尔滨,海参崴,XF4673,10:55,15:15,257,A320
哈尔滨,大阪,CZ631,15:35,19:35,26,A320
哈尔滨,哈巴罗夫斯克,XF4657,15:10,19:40,15,A320
哈尔滨,首尔,CZ683,8:30,11:50,246,A320
哈尔滨,首尔,CZ683,14:30,17:50,1357,A320
哈尔滨,首尔,OZ340,14:30,17:50,2467,A321
哈尔滨,新泻,CZ615,8:05,11:15,157,A320
重庆,普吉岛,3U8809,22:10,0:40,357,A320
重庆,台北,B7192,12:45,15:45,14,MD90
重庆,台北,GE319,15:00,17:45,46,A321
重庆,台北,CA409,15:20,18:20,23567,B738
重庆,台北,3U8979,18:25,21:20,1246,A320
重庆,香港,HX497,8:20,10:20,1234567,B738
重庆,香港,CA419,15:10,17:20,1234567,B737
重庆,香港,KA841,17:05,19:15,1234567,A321
重庆,多哈,QR849,0:55,4:55,246,A330
重庆,曼谷,FD3821,11:10,13:10,1234567,A320
重庆,澳门,NX181/7,15:20,17:30,245,A319
重庆,东京,CA157,13:50,21:00,1234567,B738
重庆,首尔,OZ358,12:30,17:00,37,A321
重庆,台中,CI252,18:10,20:40,14,E90
重庆,高雄,CI594,19:10,22:10,36,A333
重庆,新加坡,MI971,12:35,17:30,1357,A319
重庆,新加坡,MI975,18:10,22:55,246,A320
合肥,澳门,NX029,14:25,17:10,24,A319
合肥,台北,MU2049,9:00,11:10,135,A320
合肥,台北,GE315,17:30,19:45,2,A321
合肥,香港,MU5031,7:50,9:50,26,A320
合肥,高雄,GE3683,10:20,12:45,3,A321
合肥,高雄,FE186,18:55,21:20,4,MD83
合肥,新加坡,HU7935,20:25,1:35,37,B738
合肥,首尔,CA435,11:05,14:20,13457,B733
宁波,台北,MU2009,9:00,10:20,1234567,A320
宁波,台北,AE990,18:35,20:20,1346,A333
宁波,台北,B7127,19:25,21:15,37,A330
宁波,澳门,NX161,14:35,16:55,1234567,A319
宁波,香港,MU715,8:35,10:50,1234567,A320
宁波,香港,KA643,9:05,11:10,1234567,A320
宁波,香港,KA641,14:25,16:35,1234567,A320
宁波,新加坡,3K836,18:35,23:35,135,A320
宁波,高雄,BR795,13:10,15:20,25,MD90
宁波,台中,AE966,19:10,21:00,25,E90
宁波,台中,B7527,19:40,21:30,17,MD90
贵阳,台北,CZ3021,16:20,18:45,1356,B738
贵阳,台北,FE126,19:40,22:20,27,MD83
贵阳,曼谷,CZ3081,9:50,14:30,1234567,B738
青岛,东京,MU209,10:20,14:10,2367,A320
青岛,东京,NH928,13:40,17:35,1234567,B763
青岛,首尔,KE846,9:45,12:10,1234567,B738
青岛,首尔,MU2033,10:00,12:15,1234567,A320
青岛,首尔,CA127,10:30,12:50,1234567,A321
青岛,首尔,OZ318,10:35,13:00,1234567,A320
青岛,首尔,MU559,13:45,15:50,1234567,A320
青岛,首尔,KE842,14:55,17:20,1234567,A330
青岛,首尔,OZ320,16:10,18:40,1234567,A321
青岛,首尔,CA133,19:00,21:10,1234567,B738
青岛,福冈,MU535,10:50,13:40,1234567,B737
青岛,大阪,MU525,12:15,15:45,1357,A320
青岛,大阪,NH158,14:00,17:25,1234567,B737
青岛,香港,KA951,14:45,17:55,1234567,A330
青岛,名古屋,MU743,17:40,20:50,1234567,A321
青岛,新加坡,MU771,16:05,23:45,1234567,A320
青岛,釜山,KE890,13:10,15:55,1234567,B739
青岛,法兰克福,LH785,21:05,5:30,246,A343
武汉,福冈,MU517,8:00,12:55,1234567,B738
武汉,香港,CZ3075,8:45,10:35,1234567,B738
武汉,香港,KA855,11:30,13:40,1347,A320
武汉,香港,KA855,20:20,22:25,256,A320
武汉,台北,CZ3015,14:20,16:55,5,B738
武汉,台北,GE3161,16:35,19:15,36,A321
武汉,台北,CI542,19:10,21:45,36,A333
武汉,首尔,KE882,12:15,15:50,246,B738
武汉,澳门,CA119,14:35,16:10,2457,A320
武汉,胡志明市,CZ367,18:40,22:45,1234567,B738
南京,澳门,NX155,9:15,10:55,1234567,A321
南京,澳门,NX127,15:45,18:05,1234567,A321
南京,大阪,MU533,8:10,11:20,25,A320
南京,法兰克福,LH781,13:00,18:55,135,A343
南京,曼谷,MU2989,22:40,1:40,57,A320
南京,曼谷,FD9427,23:10,2:10,16,A320
南京,台北,FM805,10:35,12:30,4,B738
南京,台北,AE988,11:30,13:35,246,B744
南京,台北,MU5001,14:30,16:20,1234567,A321
南京,台北,B7125,20:20,22:20,135,MD90
南京,新加坡,MU771,18:50,0:30,1234567,A320
南京,台中,B7529,19:20,21:30,5,MD90
南京,首尔,MU579,8:15,11:15,134567,A320
南京,首尔,OZ350,14:45,17:55,123457,A320
南京,东京,MU775,8:10,12:00,47,A320
福州,香港,KA663,11:25,13:00,1234567,A330
福州,香港,MU575,13:00,14:20,1234567,A319
福州,台北,MF879,9:00,10:25,1234567,B738
福州,台北,GE3141,11:30,13:00,13,A321
福州,台北,GE3141,16:30,18:30,457,A321
福州,台北,MF883,17:25,18:45,136,B738
福州,台中,MF8009,8:30,10:10,6,B737
福州,台中,GE381,15:30,16:40,7,A321
福州,台中,AE974,19:00,20:40,135,E90
福州,新加坡,MF865,10:25,14:45,1234567,B738
福州,大阪,ZH9097,10:55,14:25,1357,A320
福州,高雄,GE3663,9:50,11:40,14,A321
福州,高雄,MF861,18:10,19:55,25,B738
福州,高雄,B7275,19:00,21:00,37,MD90
福州,东京,ZH9265,8:15,12:25,1234567,A320
福州,吉隆坡,MF857,10:05,15:50,1356,B738
福州,澳门,MF893,9:00,10:30,246,B738
桂林,香港,CZ3031,15:50,17:10,1234567,B738
桂林,香港,KA703,11:40,13:15,367,A320
桂林,香港,HX122,18:30,19:50,1234567,B738
桂林,香港,KA701,20:25,22:00,1245,A320
桂林,首尔,MU2015,0:40,5:20,47,A320
桂林,首尔,OZ326,23:30,4:00,47,A320
桂林,吉隆坡,AK1035,11:20,15:20,1246,A320
桂林,台北,CZ3019,16:45,18:45,13457,B738
桂林,高雄,BR792,19:55,22:05,246,MD90
长沙,首尔,OZ322,0:20,4:20,26,A321
长沙,首尔,MU2023,0:55,4:40,2467,B737
长沙,首尔,CZ3065,12:15,15:50,37,A320
长沙,首尔,KE820,12:30,16:30,13457,A321
长沙,台北,CZ3017,12:30,14:50,125,A320
长沙,台北,AE978,13:05,15:35,46,A333
长沙,台北,MF889,16:55,19:05,247,B738
长沙,台北,GE3761,19:10,21:30,36,A321
长沙,香港,KA721,11:30,13:10,12467,A320
长沙,香港,KA721,19:15,20:50,35,A320
长沙,香港,UO438,20:25,22:00,467,B738
长沙,新加坡,MI953,18:25,22:55,1357,A320
长沙,高雄,GE3667,10:10,12:20,7,A320
长沙,高雄,AE954,19:25,21:45,25,B738
广州,布里斯班,CZ381,21:10,7:55,1357,A333
广州,珀斯,CZ319,21:10,5:10,246,A333
广州,曼谷,CZ357,8:50,10:45,1234567,A320
广州,曼谷,CZ3081,12:40,14:30,1234567,B738
广州,曼谷,MD011,13:55,15:55,26,B763
广州,曼谷,TG669,15:45,17:45,1234567,A333
广州,曼谷,CZ363,15:55,17:55,1234567,A320
广州,曼谷,UL883,18:10,20:10,2357,A340
广州,曼谷,CZ361,19:45,21:30,1234567,B738
广州,曼谷,TG679,20:55,22:55,1234567,A333
广州,曼谷,KQ887,21:00,23:00,235,B763
广州,曼谷,FD3649,23:55,1:45,1234567,A320
广州,洛杉矶,CZ327,21:00,18:50,1234567,B772
广州,名古屋,CZ379,14:00,21:05,1234567,A321
广州,墨尔本,CZ343,9:00,21:30,246,A330
广州,墨尔本,CZ321,21:00,9:40,1234567,A330
广州,苏梅岛,CZ3027,18:10,20:25,25,A319
广州,阿姆斯特丹,CZ345,10:00,18:55,1234567,A330
广州,阿姆斯特丹,CZ307,23:55,6:45,247,A330
广州,温哥华,CZ329,14:00,10:45,135,B772
广州,槟城,CZ395,17:15,21:00,1234567,B737
广州,暹粒,CZ3053,16:35,18:30,1357,A319
广州,台北,CZ3097,11:30,13:30,1234567,A321
广州,台北,BR708,13:10,15:20,157,B773
广州,台北,HU7981,16:00,18:00,357,B738
广州,台北,CI522,17:00,19:00,12456,B744
广州,加德满都,CZ3067,19:30,22:10,1234567,A319
广州,开罗,MS959,0:05,5:00,13567,B773
广州,普吉岛,CZ6057,23:15,1:20,135,B738
广州,东京,NH934,9:15,14:40,1234567,B763
广州,东京,CZ385,9:30,14:35,1234567,B772
广州,东京,JL856,14:35,20:00,1234567,B767
广州,利雅得,SV881,13:50,18:05,357,B772
广州,吉隆坡,AK1019,1:15,5:25,1234567,A320
广州,吉隆坡,CZ349,8:20,12:20,1234567,B737
广州,吉隆坡,AK1013,10:20,14:20,1234567,A320
广州,吉隆坡,MH377,14:40,18:35,1234567,A330
广州,吉隆坡,CZ365,17:20,21:10,1234567,A320
广州,吉隆坡,AK1017,20:50,0:45,1234567,A320
广州,首尔,OZ356,0:55,5:10,25,A321
广州,首尔,CZ337,9:10,13:15,1234567,A321
广州,首尔,OZ370,12:20,16:45,1234567,A321
广州,首尔,KE866,12:40,17:05,2467,A333
广州,首尔,CZ339,17:05,21:30,1234567,A321
广州,釜山,OZ306,13:55,17:50,26,A320
广州,金边,CZ6059,11:55,13:30,247,A319
广州,金边,CZ323,21:55,23:30,1234567,A321
广州,悉尼,CZ301,8:20,20:40,1234567,A330
广州,悉尼,CZ325,21:05,9:30,1234567,A333
广州,仰光,CZ3055,8:40,10:30,36,A319
广州,仰光,8M712,14:15,15:50,247,A320
广州,香港,KA783,9:55,11:00,1234567,A330
广州,香港,CZ633,16:25,17:20,1234567,A320
广州,香港,KA789,22:20,23:15,1234567,A321
广州,高雄,BR798,13:10,15:00,3,MD90
广州,巴黎,CZ347,0:20,7:10,1234567,A330
广州,巴黎,AF107,23:35,6:00,123567,B772
广州,伊斯坦布尔,TK073,23:00,5:25,1356,A343
广州,塞班岛,3U8645,19:40,2:45,15,A330
广州,迪拜,CZ383,19:40,0:05,1234567,B772
广州,迪拜,EK363,23:55,3:55,1234567,B773
广州,多哈,QR875,0:55,4:20,1234567,B773
广州,雅加达,GA899,15:45,19:50,1234567,B738
广州,雅加达,CZ387,17:10,20:50,1234567,A320
广州,河内,CZ3049,9:50,10:45,1234567,A319
广州,河内,VN507,16:20,17:15,1234567,A320
广州,河内,CZ371,21:55,23:15,1234567,A320
广州,新加坡,SQ853,1:20,5:20,1234567,A333
广州,新加坡,3K842,1:20,5:25,1234567,A320
广州,新加坡,TR2983,2:15,6:20,357,A320
广州,新加坡,CZ353,8:35,12:25,1234567,A321
广州,新加坡,TR2987,10:45,14:50,1234567,A320
广州,新加坡,CZ3039,12:50,16:45,1234567,A319
广州,新加坡,SQ851,13:25,17:25,13567,A333
广州,新加坡,CZ351,18:20,21:50,1234567,A321
广州,马尼拉,CZ3091,9:00,11:10,1234567,A320
广州,马尼拉,CZ397,16:15,18:35,1234567,A319
广州,马尼拉,5J289,22:15,0:25,135,A319
广州,吉达,SV881,13:50,20:40,37,B772
广州,胡志明市,CZ373,12:30,14:10,1234567,A320
广州,胡志明市,VN503,15:15,17:00,1234567,A321
广州,胡志明市,CZ367,21:30,22:45,1234567,B738
广州,福冈,CZ333,11:50,15:45,135,A319
广州,新德里,CZ359,18:30,21:35,1234567,B757
广州,达卡,CZ391,22:20,0:20,247,B738
广州,奥克兰,CZ305,0:30,17:00,1234567,A330
广州,亚的斯亚贝巴,ET607,22:00,6:05,1234567,B767
广州,新西伯利亚,U6752,1:45,7:05,4,A320
广州,新西伯利亚,U6752,6:55,12:30,7,A320
广州,莫斯科,SU221,11:10,17:35,136,B763
南昌,香港,MU5017,8:40,10:25,25,A320
南昌,台北,MU2047,8:35,10:15,136,A320
南昌,台北,CI546,19:30,22:05,25,A333
南昌,澳门,MF889,8:40,12:05,1356,B737
南昌,台中,CI254,11:40,13:40,6,B738
高雄,重庆,CI593,15:10,18:10,36,A333
高雄,吉隆坡,CI723,14:10,18:30,25,B738
高雄,厦门,GE3666,7:00,8:20,25,A321
高雄,厦门,AE967,7:30,9:00,146,E90
高雄,厦门,MF864,19:20,20:40,3,B738
高雄,香港,AE981,7:00,9:10,1234567,A333
高雄,香港,KA451,8:00,9:25,1234567,A333
高雄,香港,CI931,9:10,10:40,1234567,B738
高雄,香港,KA453,10:25,11:45,12367,A320
高雄,香港,KA433,11:25,12:55,1234567,A330
高雄,香港,CI947,14:10,15:40,1234567,A333
高雄,香港,HX297,14:10,15:50,234567,B738
高雄,香港,KA437,15:05,16:30,1234567,A330
高雄,香港,AE985,16:00,17:30,1234567,E90
高雄,香港,CI937,19:00,20:30,1234567,A333
高雄,香港,KA455,19:10,20:35,123457,A320
高雄,香港,KA431,21:00,22:25,1234567,A330
高雄,广州,BR797,10:15,11:55,3,MD90
高雄,北京,CI591,14:10,17:40,1,B738
高雄,成都,FE181,15:30,18:30,17,MD83
高雄,胡志明市,VN581,7:30,9:40,1234567,A321
高雄,胡志明市,B7035,9:00,11:15,26,A330
高雄,东京,CI102,7:20,11:50,147,B738
高雄,东京,JL812,8:55,13:20,1234567,B767
高雄,马尼拉,CI711,7:30,9:10,2357,E90
高雄,首尔,CI164,16:45,20:15,13467,B738
高雄,澳门,NX661,8:30,10:00,1234567,A319
高雄,澳门,BR829,10:25,11:55,1234567,MD90
高雄,澳门,GE361,13:35,14:55,1234567,A320
高雄,澳门,BR835,15:35,17:05,12457,MD90
高雄,澳门,GE363,18:35,20:05,23567,A320
高雄,青岛,B7208,15:45,18:35,6,MD90
高雄,昆明,B7289,7:30,10:35,37,MD90
高雄,长沙,GE3668,7:00,9:10,7,A320
高雄,长沙,AE953,16:15,18:25,25,B738
高雄,河内,B7031,7:10,8:45,147,MD90
高雄,河内,VN587,7:35,9:05,246,A321
高雄,河内,GE871,17:20,19:00,14,A321
高雄,曼谷,CI839,7:25,9:45,36,B738
高雄,上海,CI581,7:20,9:30,26,A333
高雄,上海,BR706,16:40,18:50,47,B747
高雄,合肥,GE3684,7:00,9:25,3,A321
高雄,合肥,FE185,15:30,17:55,4,MD83
高雄,天津,BR790,9:25,13:00,5,MD90
高雄,深圳,CI585,8:35,10:10,47,A333
高雄,宁波,BR796,10:00,12:10,25,MD90
高雄,新加坡,CI757,14:10,18:15,47,B738
高雄,福州,GE3664,7:00,8:50,14,A321
高雄,福州,B7276,16:00,18:00,37,MD90
高雄,福州,MF862,20:55,23:55,25,B738
高雄,杭州,AE995,7:45,9:50,135,A333
高雄,南宁,GE3686,7:00,9:10,6,A321
高雄,南宁,FE187,15:30,17:35,5,MD83
高雄,大阪,CI166,8:00,12:00,25,B738
高雄,郑州,BR780,8:00,11:20,14,MD90
高雄,海口,FE189,15:30,17:30,36,MD83
高雄,桂林,BR791,16:30,18:55,246,MD90
长春,东京,CZ623,8:15,11:55,7,A321
长春,大阪,CZ637,7:50,11:40,136,A319
长春,首尔,CZ687,9:30,12:20,1234567,A321
长春,首尔,OZ304,12:00,15:10,13467,A320
长春,台中,CZ6049,15:00,18:30,3,A319
长春,名古屋,CZ691,8:00,11:50,25,A319
长春,香港,CZ633,11:00,17:20,1234567,A320
长春,济州岛,CZ6075,18:30,21:40,47,A321
长春,台北,CZ3051,7:55,11:20,246,A321
海口,新加坡,HU485,9:00,12:10,357,B738
海口,新加坡,TR2935,10:40,14:10,23467,A320
海口,新加坡,3K818,12:15,15:50,1357,A320
海口,新加坡,HU7991,12:30,15:40,1357,B738
海口,香港,HX138,8:30,9:50,1234567,A320
海口,香港,HX158,9:15,10:35,1234567,B738
海口,香港,UO108,13:40,15:00,1234567,B738
海口,台北,HU7947,15:30,17:50,2467,B738
海口,台北,CI524,19:05,21:30,135,B738
海口,台北,BR720,20:45,23:25,14,MD90
海口,高雄,FE190,18:30,20:30,36,MD83
黄山,首尔,OZ376,14:40,18:00,236,A320
黄山,首尔,KE818,15:50,19:05,3467,B738
黄山,台北,BR769,21:15,23:10,367,MD90
呼和浩特,乌兰巴托,GS6689,17:20,19:10,2,E90
呼和浩特,乌兰巴托,M0802,17:30,20:20,135,F50
拉萨,加德满都,CA407,11:05,10:30,246,A319
澳门,曼谷,FD3601,11:10,12:55,1234567,A320
澳门,曼谷,TG751,12:15,14:00,1234567,B734
澳门,曼谷,NX886,13:50,15:40,2346,A319
澳门,曼谷,FD3603,14:20,15:55,1234567,A320
澳门,曼谷,NX882,18:10,19:55,1234567,A321
澳门,曼谷,FD3605,20:15,21:55,1234567,A320
澳门,曼谷,TG753,21:15,23:00,1234567,B734
澳门,曼谷,FD3607,21:50,23:35,1234567,A320
澳门,北京,NX002,12:10,15:10,1234567,A321
澳门,北京,NX008,19:30,22:40,1234567,A321
澳门,成都,NX198,12:20,14:40,1357,A321
澳门,清迈,FD3463,20:45,22:30,1234567,A320
澳门,重庆,NX182/8,12:25,14:30,245,A319
澳门,宿雾,5J371,21:40,,1357,A319
澳门,福州,MF894,11:25,13:00,246,B737
澳门,杭州,MF898,11:45,13:40,157,B738
澳门,杭州,NX126,14:25,16:40,2367,A320
澳门,杭州,NX122,20:50,22:50,1234567,A321
澳门,合肥,NX030,10:55,13:35,246,A319
澳门,泉州,MF892,13:15,14:20,146,B737
澳门,吉隆坡,AK1059,10:45,14:30,1234567,A320
澳门,吉隆坡,AK1055,17:45,21:30,1234567,A320
澳门,吉隆坡,AK1057,21:10,0:05,1234567,A320
澳门,高雄,BR830,13:05,14:20,1234567,MD90
澳门,高雄,GE362,15:55,17:25,1234567,A321
澳门,高雄,BR836,18:35,19:50,12456,MD90
澳门,高雄,GE364,21:05,22:20,23567,A321
澳门,高雄,NX660,21:35,23:05,1234567,A319
澳门,马尼拉,PR353,16:10,18:10,1357,A320
澳门,马尼拉,5J363,22:15,0:15,1234567,A319
澳门,南京,NX128,11:30,14:00,1234567,A321
澳门,南京,NX156,18:00,20:30,1246,A319
澳门,南京,NX156,21:30,23:55,357,A319
澳门,南宁,NX196,17:20,18:40,2357,A319
澳门,宁波,NX162,11:35,13:45,1234567,A319
澳门,大阪,NX838,11:00,15:30,12457,A319
澳门,首尔,LJ008,0:20,5:00,15,B738
澳门,首尔,NX826,2:00,6:40,1234567,A319
